Date,ModelYear,Month,Day,Rainfall_mm,EnsembleMember
2034-04-14,2034,4,14,0.064344145,08
2034-04-15,2034,4,15,0.11537753,08
2034-04-16,2034,4,16,0.37978998,08
2034-04-17,2034,4,17,0.00023374175,08
2034-04-18,2034,4,18,4.7220487e-06,08
2034-04-19,2034,4,19,3.178971e-05,08
2034-04-20,2034,4,20,0.0004120362,08
2034-04-21,2034,4,21,0.07491653,08
2034-04-22,2034,4,22,0.18446709,08
2034-04-23,2034,4,23,0.009046698,08
2034-04-24,2034,4,24,0.0013678072,08
2034-04-25,2034,4,25,1.302365e-06,08
2034-04-26,2034,4,26,8.066318e-09,08
2034-04-27,2034,4,27,0.0001543073,08
2034-04-28,2034,4,28,4.2581437e-06,08
2034-04-29,2034,4,29,0.00010076001,08
2034-04-30,2034,4,30,4.2416657e-05,08
2034-05-01,2034,5,1,1.0703647,08
2034-05-02,2034,5,2,0.000101507554,08
2034-05-03,2034,5,3,0.4458475,08
2034-05-04,2034,5,4,1.8024987,08
2034-05-05,2034,5,5,0.57492304,08
2034-05-06,2034,5,6,2.6634507e-05,08
2034-05-07,2034,5,7,0.07951781,08
2034-05-08,2034,5,8,0.0025617233,08
2034-05-09,2034,5,9,2.7122456e-05,08
2034-05-10,2034,5,10,0.023988279,08
2034-05-11,2034,5,11,0.00018100116,08
2034-05-12,2034,5,12,5.137199,08
2034-05-13,2034,5,13,0.067492865,08
2034-05-14,2034,5,14,0.022259777,08
2034-05-15,2034,5,15,15.686153,08
2034-05-16,2034,5,16,2.9760327,08
2034-05-17,2034,5,17,0.07270127,08
2034-05-18,2034,5,18,5.473826,08
2034-05-19,2034,5,19,2.9803867e-05,08
2034-05-20,2034,5,20,2.940118,08
2034-05-21,2034,5,21,1.5347321,08
2034-05-22,2034,5,22,1.2469074,08
2034-05-23,2034,5,23,12.462693,08
2034-05-24,2034,5,24,6.452344e-05,08
2034-05-25,2034,5,25,6.83348,08
2034-05-26,2034,5,26,10.651756,08
2034-05-27,2034,5,27,0.5855276,08
2034-05-28,2034,5,28,9.828861e-06,08
2034-05-29,2034,5,29,1.623433e-05,08
2034-05-30,2034,5,30,1.00630705e-05,08
2034-06-01,2034,6,1,4.165802e-06,08
2034-06-02,2034,6,2,2.4144276e-05,08
2034-06-03,2034,6,3,3.098054e-05,08
2034-06-04,2034,6,4,0.42971605,08
2034-06-05,2034,6,5,2.0192754,08
2034-06-06,2034,6,6,4.1170893e-05,08
2034-06-07,2034,6,7,1.0113882e-05,08
2034-06-08,2034,6,8,1.2313161e-05,08
2034-06-09,2034,6,9,1.7741488e-05,08
2034-06-10,2034,6,10,0.01266089,08
2034-06-11,2034,6,11,3.9286107e-05,08
2034-06-12,2034,6,12,7.613394,08
2034-06-13,2034,6,13,11.872688,08
2034-06-14,2034,6,14,12.017422,08
2034-06-15,2034,6,15,18.210999,08
2034-06-16,2034,6,16,3.8824944,08
2034-06-17,2034,6,17,0.08924644,08
2034-06-18,2034,6,18,0.14653108,08
2034-06-19,2034,6,19,0.18324089,08
2034-06-20,2034,6,20,0.11795939,08
2034-06-21,2034,6,21,7.23236e-05,08
2034-06-22,2034,6,22,3.404279e-05,08
2034-06-23,2034,6,23,3.864779e-05,08
2034-06-24,2034,6,24,1.6935744e-05,08
2034-06-25,2034,6,25,2.8462827,08
2034-06-26,2034,6,26,1.1575617,08
2034-06-27,2034,6,27,1.1265273,08
2034-06-28,2034,6,28,2.0895524e-05,08
2034-06-29,2034,6,29,4.238739,08
2034-06-30,2034,6,30,9.24881,08
2034-07-01,2034,7,1,28.533176,08
2034-07-02,2034,7,2,12.610025,08
2034-07-03,2034,7,3,0.018561652,08
2034-07-04,2034,7,4,8.9172056e-05,08
2034-07-05,2034,7,5,3.4080422e-06,08
2034-07-06,2034,7,6,2.388862e-05,08
2034-07-07,2034,7,7,0.01217884,08
2034-07-08,2034,7,8,9.416308e-05,08
2034-07-09,2034,7,9,2.2910217e-05,08
2034-07-10,2034,7,10,0.17206769,08
2034-07-11,2034,7,11,1.6678218,08
2034-07-12,2034,7,12,6.464592,08
2034-07-13,2034,7,13,1.0680735,08
2034-07-14,2034,7,14,3.6448803,08
2034-07-15,2034,7,15,5.607206,08
2034-07-16,2034,7,16,0.581637,08
2034-07-17,2034,7,17,25.700993,08
2034-07-18,2034,7,18,0.021118853,08
2034-07-19,2034,7,19,0.6078884,08
2034-07-20,2034,7,20,5.539724,08
2034-07-21,2034,7,21,3.2979228,08
2034-07-22,2034,7,22,5.015535e-05,08
2034-07-23,2034,7,23,3.7528217,08
2034-07-24,2034,7,24,1.1264396,08
2034-07-25,2034,7,25,0.19311625,08
2034-07-26,2034,7,26,0.46822736,08
2034-07-27,2034,7,27,2.2481568,08
2034-07-28,2034,7,28,0.008847573,08
2034-07-29,2034,7,29,1.3413863,08
2034-07-30,2034,7,30,0.014653858,08
2034-08-01,2034,8,1,0.0,08
2034-08-02,2034,8,2,1.5916148e-05,08
2034-08-03,2034,8,3,0.00048591508,08
2034-08-04,2034,8,4,0.005165756,08
2034-08-05,2034,8,5,5.4468815e-06,08
2034-08-06,2034,8,6,1.5656284e-05,08
2034-08-07,2034,8,7,7.843236e-10,08
2034-08-08,2034,8,8,8.7167933e-07,08
2034-08-09,2034,8,9,0.0,08
2034-08-10,2034,8,10,0.0,08
2034-08-11,2034,8,11,6.8838235e-06,08
2034-08-12,2034,8,12,0.0009795845,08
2034-08-13,2034,8,13,4.2021365,08
2034-08-14,2034,8,14,6.0263803e-05,08
2034-08-15,2034,8,15,0.1605654,08
2034-08-16,2034,8,16,0.11148498,08
2034-08-17,2034,8,17,4.250513,08
2034-08-18,2034,8,18,0.16181456,08
2034-08-19,2034,8,19,3.6977566e-05,08
2034-08-20,2034,8,20,5.964612,08
2034-08-21,2034,8,21,3.2718894e-05,08
2034-08-22,2034,8,22,3.297954e-05,08
2034-08-23,2034,8,23,0.0002482779,08
2034-08-24,2034,8,24,1.38005735e-05,08
2034-08-25,2034,8,25,32.93534,08
2034-08-26,2034,8,26,1.343553,08
2034-08-27,2034,8,27,2.9714625,08
2034-08-28,2034,8,28,0.06444427,08
2034-08-29,2034,8,29,0.00016667334,08
2034-08-30,2034,8,30,5.0876117,08
2034-09-01,2034,9,1,4.8411355e-05,08
2034-09-02,2034,9,2,3.0712847e-05,08
2034-09-03,2034,9,3,2.2977302,08
2034-09-04,2034,9,4,7.381967e-05,08
2034-09-05,2034,9,5,0.059050914,08
2034-09-06,2034,9,6,0.012783974,08
2034-09-07,2034,9,7,3.1713742e-05,08
2034-09-08,2034,9,8,0.0007299148,08
2034-09-09,2034,9,9,0.012595929,08
2034-09-10,2034,9,10,0.000571391,08
2034-09-11,2034,9,11,7.819538e-05,08
2034-09-12,2034,9,12,2.1108332e-05,08
2034-09-13,2034,9,13,2.2695325e-05,08
2034-09-14,2034,9,14,5.3191216e-05,08
2034-09-15,2034,9,15,3.8994043e-05,08
2034-09-16,2034,9,16,1.9449875e-05,08
2034-09-17,2034,9,17,0.00010063521,08
2034-09-18,2034,9,18,2.530757e-05,08
2034-09-19,2034,9,19,0.121451944,08
2034-09-20,2034,9,20,3.030238e-05,08
2034-09-21,2034,9,21,1.2435179e-06,08
2034-09-22,2034,9,22,1.1054917e-05,08
2034-09-23,2034,9,23,0.0,08
2034-09-24,2034,9,24,0.0,08
2034-09-25,2034,9,25,0.0,08
2034-09-26,2034,9,26,0.0,08
2034-09-27,2034,9,27,0.0,08
2034-09-28,2034,9,28,3.893761e-05,08
2034-09-29,2034,9,29,9.641504e-06,08
2034-09-30,2034,9,30,0.07443061,08
2034-10-01,2034,10,1,0.092392735,08
2034-10-02,2034,10,2,22.978642,08
2034-10-03,2034,10,3,10.518681,08
2034-10-04,2034,10,4,1.6484914,08
2034-10-05,2034,10,5,9.84886,08
2034-10-06,2034,10,6,4.039847e-05,08
2034-10-07,2034,10,7,0.00012232536,08
2034-10-08,2034,10,8,0.9716445,08
2034-10-09,2034,10,9,10.755496,08
2034-10-10,2034,10,10,9.246496,08
2034-10-11,2034,10,11,17.470772,08
2034-10-12,2034,10,12,3.9350908,08
2034-10-13,2034,10,13,1.3662729e-05,08
2034-10-14,2034,10,14,9.499287e-06,08
2034-10-15,2034,10,15,5.4418455e-05,08
2034-10-16,2034,10,16,2.6286545,08
2034-10-17,2034,10,17,1.5106583,08
2034-10-18,2034,10,18,5.4093356,08
2034-10-19,2034,10,19,6.679714e-06,08
2034-10-20,2034,10,20,2.1814702e-05,08
2034-10-21,2034,10,21,2.1176698e-05,08
2034-10-22,2034,10,22,0.039825454,08
2034-10-23,2034,10,23,3.2771828,08
2034-10-24,2034,10,24,0.052563805,08
2034-10-25,2034,10,25,10.719124,08
2034-10-26,2034,10,26,0.00011361618,08
2034-10-27,2034,10,27,4.8020577,08
2034-10-28,2034,10,28,7.2123103,08
2034-10-29,2034,10,29,5.7196646,08
2034-10-30,2034,10,30,0.1681604,08
2034-11-01,2034,11,1,2.8087745e-05,08
2034-11-02,2034,11,2,0.407903,08
2034-11-03,2034,11,3,0.3564165,08
2034-11-04,2034,11,4,0.03965384,08
2034-11-05,2034,11,5,0.074066296,08
2034-11-06,2034,11,6,6.481447e-06,08
2034-11-07,2034,11,7,0.23352294,08
2034-11-08,2034,11,8,11.3728695,08
2034-11-09,2034,11,9,2.5677806e-05,08
2034-11-10,2034,11,10,0.015248282,08
2034-11-11,2034,11,11,1.2216122,08
2034-11-12,2034,11,12,17.018358,08
2034-11-13,2034,11,13,1.1516623,08
2034-11-14,2034,11,14,1.3981756e-05,08
2034-11-15,2034,11,15,8.674323e-05,08
2034-11-16,2034,11,16,0.0047779065,08
2034-11-17,2034,11,17,0.00681156,08
2034-11-18,2034,11,18,0.0011074493,08
2034-11-19,2034,11,19,0.00055940665,08
2034-11-20,2034,11,20,0.011811184,08
2034-11-21,2034,11,21,1.8388347e-06,08
2034-11-22,2034,11,22,0.015702557,08
2034-11-23,2034,11,23,9.080689e-05,08
2034-11-24,2034,11,24,9.693272e-05,08
2034-11-25,2034,11,25,2.8014032e-05,08
2034-11-26,2034,11,26,26.339592,08
2034-11-27,2034,11,27,16.054447,08
2034-11-28,2034,11,28,5.0401273,08
2034-11-29,2034,11,29,36.717697,08
2034-11-30,2034,11,30,7.145611,08
2034-12-01,2034,12,1,24.723894,08
2034-12-02,2034,12,2,28.11357,08
2034-12-03,2034,12,3,11.256984,08
2034-12-04,2034,12,4,20.976545,08
2034-12-05,2034,12,5,29.04895,08
2034-12-06,2034,12,6,10.114367,08
2034-12-07,2034,12,7,7.441638e-05,08
2034-12-08,2034,12,8,9.267217,08
2034-12-09,2034,12,9,6.58735,08
2034-12-10,2034,12,10,20.060823,08
2034-12-11,2034,12,11,0.0072079618,08
2034-12-12,2034,12,12,2.0460846e-05,08
2034-12-13,2034,12,13,0.00022768318,08
2034-12-14,2034,12,14,26.824995,08
2034-12-15,2034,12,15,3.0622852,08
2034-12-16,2034,12,16,27.278475,08
2034-12-17,2034,12,17,11.783728,08
2034-12-18,2034,12,18,15.239106,08
2034-12-19,2034,12,19,27.111599,08
2034-12-20,2034,12,20,29.274878,08
2034-12-21,2034,12,21,20.110493,08
2034-12-22,2034,12,22,2.65657,08
2034-12-23,2034,12,23,7.7876387,08
2034-12-24,2034,12,24,26.362185,08
2034-12-25,2034,12,25,0.6486977,08
2034-12-26,2034,12,26,0.0,08
2034-12-27,2034,12,27,3.2424603e-07,08
2034-12-28,2034,12,28,2.3938435e-05,08
2034-12-29,2034,12,29,0.0,08
2034-12-30,2034,12,30,0.00026249874,08
2035-01-01,2035,1,1,0.0002168632,08
2035-01-02,2035,1,2,0.12032001,08
2035-01-03,2035,1,3,16.329319,08
2035-01-04,2035,1,4,8.428871,08
2035-01-05,2035,1,5,4.4099755,08
2035-01-06,2035,1,6,25.459461,08
2035-01-07,2035,1,7,2.385695,08
2035-01-08,2035,1,8,26.33658,08
2035-01-09,2035,1,9,1.6343343,08
2035-01-10,2035,1,10,12.504001,08
2035-01-11,2035,1,11,1.7870308,08
2035-01-12,2035,1,12,3.5834634,08
2035-01-13,2035,1,13,0.02112802,08
2035-01-14,2035,1,14,1.0669644,08
2035-01-15,2035,1,15,5.0209894,08
2035-01-16,2035,1,16,4.7295294,08
2035-01-17,2035,1,17,7.246995,08
2035-01-18,2035,1,18,11.682439,08
2035-01-19,2035,1,19,5.636978,08
2035-01-20,2035,1,20,13.045983,08
2035-01-21,2035,1,21,2.4139056,08
2035-01-22,2035,1,22,6.177071,08
2035-01-23,2035,1,23,6.3293867,08
2035-01-24,2035,1,24,2.0888598,08
2035-01-25,2035,1,25,3.9364867,08
2035-01-26,2035,1,26,37.982567,08
2035-01-27,2035,1,27,43.93659,08
2035-01-28,2035,1,28,22.581953,08
2035-01-29,2035,1,29,5.960697,08
2035-01-30,2035,1,30,1.9074111,08
2035-02-01,2035,2,1,2.7242222,08
2035-02-02,2035,2,2,5.9429984,08
2035-02-03,2035,2,3,0.3617308,08
2035-02-04,2035,2,4,14.159834,08
2035-02-05,2035,2,5,4.643894,08
2035-02-06,2035,2,6,0.47159678,08
2035-02-07,2035,2,7,1.0607209,08
2035-02-08,2035,2,8,0.00020925349,08
2035-02-09,2035,2,9,0.005026843,08
2035-02-10,2035,2,10,2.0627125e-05,08
2035-02-11,2035,2,11,0.00020889475,08
2035-02-12,2035,2,12,3.089569e-05,08
2035-02-13,2035,2,13,3.4973058e-05,08
2035-02-14,2035,2,14,0.67570883,08
2035-02-15,2035,2,15,7.051698e-05,08
2035-02-16,2035,2,16,1.3872505,08
2035-02-17,2035,2,17,0.6531472,08
2035-02-18,2035,2,18,4.729546e-05,08
2035-02-19,2035,2,19,3.88888e-05,08
2035-02-20,2035,2,20,0.06141513,08
2035-02-21,2035,2,21,0.08819431,08
2035-02-22,2035,2,22,1.0617875,08
2035-02-23,2035,2,23,0.004040587,08
2035-02-24,2035,2,24,0.015261735,08
2035-02-25,2035,2,25,3.3232038e-05,08
2035-02-26,2035,2,26,0.0006446951,08
2035-02-27,2035,2,27,0.12337164,08
2035-02-28,2035,2,28,0.70331424,08
2035-02-29,2035,2,29,22.075146,08
2035-02-30,2035,2,30,31.123013,08
2035-03-01,2035,3,1,6.2029867,08
2035-03-02,2035,3,2,4.693181,08
2035-03-03,2035,3,3,0.0015456708,08
2035-03-04,2035,3,4,0.031170696,08
2035-03-05,2035,3,5,60.250397,08
2035-03-06,2035,3,6,14.610679,08
2035-03-07,2035,3,7,5.5812554,08
2035-03-08,2035,3,8,2.1043026,08
2035-03-09,2035,3,9,8.7691245e-05,08
2035-03-10,2035,3,10,4.8175294e-05,08
2035-03-11,2035,3,11,5.612091,08
2035-03-12,2035,3,12,3.115301,08
2035-03-13,2035,3,13,6.144706,08
2035-03-14,2035,3,14,13.614342,08
2035-03-15,2035,3,15,5.110786,08
2035-03-16,2035,3,16,1.7046909,08
2035-03-17,2035,3,17,1.3255154,08
2035-03-18,2035,3,18,8.557454,08
2035-03-19,2035,3,19,7.4752064,08
2035-03-20,2035,3,20,7.1872787,08
2035-03-21,2035,3,21,7.46531,08
2035-03-22,2035,3,22,4.0249434,08
2035-03-23,2035,3,23,1.0713276,08
2035-03-24,2035,3,24,2.5601373,08
2035-03-25,2035,3,25,8.920542,08
2035-03-26,2035,3,26,7.9284434,08
2035-03-27,2035,3,27,6.4674177,08
2035-03-28,2035,3,28,11.904454,08
2035-03-29,2035,3,29,3.4135911,08
2035-03-30,2035,3,30,6.7398458,08
2035-04-01,2035,4,1,1.892661,08
2035-04-02,2035,4,2,0.65441185,08
2035-04-03,2035,4,3,5.6569724,08
2035-04-04,2035,4,4,3.8192987,08
2035-04-05,2035,4,5,4.3776177e-05,08
2035-04-06,2035,4,6,4.1829797e-05,08
2035-04-07,2035,4,7,1.0307135e-05,08
2035-04-08,2035,4,8,3.211531e-05,08
2035-04-09,2035,4,9,0.0007267444,08
2035-04-10,2035,4,10,0.00014568893,08
2035-04-11,2035,4,11,0.0043315478,08
2035-04-12,2035,4,12,0.0071970574,08
2035-04-13,2035,4,13,0.2205154,08
2035-04-14,2035,4,14,10.924067,08
2035-04-15,2035,4,15,0.648959,08
2035-04-16,2035,4,16,17.27855,08
2035-04-17,2035,4,17,8.78987,08
2035-04-18,2035,4,18,4.61039,08
2035-04-19,2035,4,19,14.140181,08
2035-04-20,2035,4,20,21.496143,08
2035-04-21,2035,4,21,14.30899,08
2035-04-22,2035,4,22,5.9083155e-05,08
2035-04-23,2035,4,23,4.1115994,08
2035-04-24,2035,4,24,18.799328,08
2035-04-25,2035,4,25,1.7235982,08
2035-04-26,2035,4,26,15.697211,08
2035-04-27,2035,4,27,10.006079,08
2035-04-28,2035,4,28,3.613041,08
2035-04-29,2035,4,29,6.9088335,08
2035-04-30,2035,4,30,0.6024135,08
2035-05-01,2035,5,1,0.23256172,08
2035-05-02,2035,5,2,1.0887964,08
2035-05-03,2035,5,3,7.2023587,08
2035-05-04,2035,5,4,12.042957,08
2035-05-05,2035,5,5,1.2198254,08
2035-05-06,2035,5,6,0.21554834,08
2035-05-07,2035,5,7,0.5531076,08
2035-05-08,2035,5,8,5.186976,08
2035-05-09,2035,5,9,10.114723,08
2035-05-10,2035,5,10,0.16805348,08
2035-05-11,2035,5,11,1.2910395,08
2035-05-12,2035,5,12,6.6230607,08
2035-05-13,2035,5,13,3.0388684,08
2035-05-14,2035,5,14,0.07971476,08
2035-05-15,2035,5,15,3.9630457e-05,08
2035-05-16,2035,5,16,2.88093,08
2035-05-17,2035,5,17,0.019606479,08
2035-05-18,2035,5,18,0.0351909,08
2035-05-19,2035,5,19,4.4713187,08
2035-05-20,2035,5,20,1.9005866,08
2035-05-21,2035,5,21,0.08690486,08
2035-05-22,2035,5,22,3.7653213,08
2035-05-23,2035,5,23,12.623934,08
2035-05-24,2035,5,24,4.6989336,08
2035-05-25,2035,5,25,2.566264,08
2035-05-26,2035,5,26,0.8296629,08
2035-05-27,2035,5,27,1.62383,08
2035-05-28,2035,5,28,7.496025,08
2035-05-29,2035,5,29,7.31036,08
2035-05-30,2035,5,30,0.00014255781,08
2035-06-01,2035,6,1,0.00019832459,08
2035-06-02,2035,6,2,0.00026708544,08
2035-06-03,2035,6,3,0.0009176506,08
2035-06-04,2035,6,4,2.76686e-07,08
2035-06-05,2035,6,5,9.43336e-06,08
2035-06-06,2035,6,6,0.005221015,08
2035-06-07,2035,6,7,0.0040307706,08
2035-06-08,2035,6,8,0.00028674066,08
2035-06-09,2035,6,9,0.0011652175,08
2035-06-10,2035,6,10,4.316863e-05,08
2035-06-11,2035,6,11,4.1892803e-05,08
2035-06-12,2035,6,12,1.3346553,08
2035-06-13,2035,6,13,1.0812918,08
2035-06-14,2035,6,14,7.265169e-05,08
2035-06-15,2035,6,15,0.00029708468,08
2035-06-16,2035,6,16,0.002384245,08
2035-06-17,2035,6,17,0.004330492,08
2035-06-18,2035,6,18,2.6692237e-06,08
2035-06-19,2035,6,19,2.0757365e-05,08
2035-06-20,2035,6,20,4.248727e-06,08
2035-06-21,2035,6,21,1.155671e-05,08
2035-06-22,2035,6,22,0.006278114,08
2035-06-23,2035,6,23,1.5534704,08
2035-06-24,2035,6,24,4.408487,08
2035-06-25,2035,6,25,4.99206,08
2035-06-26,2035,6,26,1.2130147,08
2035-06-27,2035,6,27,2.3789144,08
2035-06-28,2035,6,28,0.02002177,08
2035-06-29,2035,6,29,0.9476785,08
2035-06-30,2035,6,30,0.26998007,08
2035-07-01,2035,7,1,1.4350054e-05,08
2035-07-02,2035,7,2,0.010872524,08
2035-07-03,2035,7,3,1.5425892,08
2035-07-04,2035,7,4,0.19824854,08
2035-07-05,2035,7,5,1.0032785,08
2035-07-06,2035,7,6,4.6433854,08
2035-07-07,2035,7,7,0.5602708,08
2035-07-08,2035,7,8,0.61258274,08
2035-07-09,2035,7,9,0.024113698,08
2035-07-10,2035,7,10,0.72566473,08
2035-07-11,2035,7,11,0.014323843,08
2035-07-12,2035,7,12,0.0086401105,08
2035-07-13,2035,7,13,0.0836928,08
2035-07-14,2035,7,14,7.2392663e-06,08
2035-07-15,2035,7,15,1.2858367e-05,08
2035-07-16,2035,7,16,1.3139152e-05,08
2035-07-17,2035,7,17,0.021761414,08
2035-07-18,2035,7,18,8.317304e-06,08
2035-07-19,2035,7,19,9.447556e-07,08
2035-07-20,2035,7,20,4.9168452e-06,08
2035-07-21,2035,7,21,3.6189726e-05,08
2035-07-22,2035,7,22,4.581676,08
2035-07-23,2035,7,23,8.979017e-05,08
2035-07-24,2035,7,24,0.839144,08
2035-07-25,2035,7,25,56.75108,08
2035-07-26,2035,7,26,0.8500203,08
2035-07-27,2035,7,27,0.0004929288,08
2035-07-28,2035,7,28,0.567515,08
2035-07-29,2035,7,29,0.00016692356,08
2035-07-30,2035,7,30,8.725723e-06,08
2035-08-01,2035,8,1,2.051118e-05,08
2035-08-02,2035,8,2,0.032308828,08
2035-08-03,2035,8,3,0.006600484,08
2035-08-04,2035,8,4,0.08001445,08
2035-08-05,2035,8,5,0.02147469,08
2035-08-06,2035,8,6,0.0006034631,08
2035-08-07,2035,8,7,9.978479e-07,08
2035-08-08,2035,8,8,4.996637e-07,08
2035-08-09,2035,8,9,1.0252327e-05,08
2035-08-10,2035,8,10,1.9182078e-05,08
2035-08-11,2035,8,11,0.9498793,08
2035-08-12,2035,8,12,5.1339525e-06,08
2035-08-13,2035,8,13,0.00010000761,08
2035-08-14,2035,8,14,4.308643,08
2035-08-15,2035,8,15,1.2265161e-05,08
2035-08-16,2035,8,16,0.35222805,08
2035-08-17,2035,8,17,2.6305688e-06,08
2035-08-18,2035,8,18,0.25173384,08
2035-08-19,2035,8,19,14.985204,08
2035-08-20,2035,8,20,0.000951997,08
2035-08-21,2035,8,21,7.6914e-06,08
2035-08-22,2035,8,22,3.3106073e-05,08
2035-08-23,2035,8,23,0.000816481,08
2035-08-24,2035,8,24,0.00019909635,08
2035-08-25,2035,8,25,0.00013067611,08
2035-08-26,2035,8,26,1.2260775e-06,08
2035-08-27,2035,8,27,0.13550504,08
2035-08-28,2035,8,28,0.088511385,08
2035-08-29,2035,8,29,1.774396e-05,08
2035-08-30,2035,8,30,3.0518348,08
2035-09-01,2035,9,1,0.21264796,08
2035-09-02,2035,9,2,0.08795015,08
2035-09-03,2035,9,3,0.025367506,08
2035-09-04,2035,9,4,2.3622559e-05,08
2035-09-05,2035,9,5,3.8178003,08
2035-09-06,2035,9,6,3.5878897e-05,08
2035-09-07,2035,9,7,0.104746565,08
2035-09-08,2035,9,8,1.1469247,08
2035-09-09,2035,9,9,2.3279292e-05,08
2035-09-10,2035,9,10,2.4536226e-05,08
2035-09-11,2035,9,11,4.5605574,08
2035-09-12,2035,9,12,0.16355461,08
2035-09-13,2035,9,13,0.23587695,08
2035-09-14,2035,9,14,1.4769198e-05,08
2035-09-15,2035,9,15,5.0906587e-05,08
2035-09-16,2035,9,16,9.14012,08
2035-09-17,2035,9,17,3.5774329,08
2035-09-18,2035,9,18,0.009426284,08
2035-09-19,2035,9,19,6.9226427,08
2035-09-20,2035,9,20,15.3071995,08
2035-09-21,2035,9,21,7.3272934,08
2035-09-22,2035,9,22,1.8529774,08
2035-09-23,2035,9,23,0.005972064,08
2035-09-24,2035,9,24,0.0007041943,08
2035-09-25,2035,9,25,0.010888432,08
2035-09-26,2035,9,26,1.44753585e-05,08
2035-09-27,2035,9,27,4.299597e-06,08
2035-09-28,2035,9,28,1.1789569e-07,08
2035-09-29,2035,9,29,0.8061831,08
2035-09-30,2035,9,30,0.5099254,08
2035-10-01,2035,10,1,2.4769726,08
2035-10-02,2035,10,2,4.1269307,08
2035-10-03,2035,10,3,6.1796e-06,08
2035-10-04,2035,10,4,0.115019605,08
2035-10-05,2035,10,5,0.050807822,08
2035-10-06,2035,10,6,2.1540596e-05,08
2035-10-07,2035,10,7,0.00014315732,08
2035-10-08,2035,10,8,22.217402,08
2035-10-09,2035,10,9,2.1645785e-05,08
2035-10-10,2035,10,10,4.2192855,08
2035-10-11,2035,10,11,8.913013,08
2035-10-12,2035,10,12,15.722464,08
2035-10-13,2035,10,13,0.0010722923,08
2035-10-14,2035,10,14,8.18817e-06,08
2035-10-15,2035,10,15,1.8763905e-05,08
2035-10-16,2035,10,16,2.3648074e-05,08
2035-10-17,2035,10,17,3.0326022e-05,08
2035-10-18,2035,10,18,0.000111728026,08
2035-10-19,2035,10,19,0.00013102546,08
2035-10-20,2035,10,20,1.1535629,08
2035-10-21,2035,10,21,0.29240346,08
2035-10-22,2035,10,22,0.08304366,08
2035-10-23,2035,10,23,6.450746e-05,08
2035-10-24,2035,10,24,0.009700781,08
2035-10-25,2035,10,25,5.520093e-05,08
2035-10-26,2035,10,26,3.2101524,08
2035-10-27,2035,10,27,20.666668,08
2035-10-28,2035,10,28,18.542465,08
2035-10-29,2035,10,29,0.039209716,08
2035-10-30,2035,10,30,18.469664,08
2035-11-01,2035,11,1,0.0033891131,08
2035-11-02,2035,11,2,0.021895885,08
2035-11-03,2035,11,3,3.1342165,08
2035-11-04,2035,11,4,0.21670261,08
2035-11-05,2035,11,5,28.784819,08
2035-11-06,2035,11,6,9.348455,08
2035-11-07,2035,11,7,0.8262366,08
2035-11-08,2035,11,8,14.590535,08
2035-11-09,2035,11,9,4.179977,08
2035-11-10,2035,11,10,32.829536,08
2035-11-11,2035,11,11,10.701581,08
2035-11-12,2035,11,12,13.388695,08
2035-11-13,2035,11,13,16.436941,08
2035-11-14,2035,11,14,1.5151747,08
2035-11-15,2035,11,15,23.888338,08
2035-11-16,2035,11,16,2.922106,08
2035-11-17,2035,11,17,0.87553144,08
2035-11-18,2035,11,18,12.258206,08
2035-11-19,2035,11,19,2.0197265,08
2035-11-20,2035,11,20,1.4898897,08
2035-11-21,2035,11,21,12.454757,08
2035-11-22,2035,11,22,19.767277,08
2035-11-23,2035,11,23,10.310491,08
2035-11-24,2035,11,24,14.687682,08
2035-11-25,2035,11,25,18.021597,08
2035-11-26,2035,11,26,6.3313565,08
2035-11-27,2035,11,27,4.930612,08
2035-11-28,2035,11,28,15.38963,08
2035-11-29,2035,11,29,12.164786,08
2035-11-30,2035,11,30,22.497982,08
2035-12-01,2035,12,1,6.688475,08
2035-12-02,2035,12,2,3.931506,08
2035-12-03,2035,12,3,3.6001785,08
2035-12-04,2035,12,4,4.214442,08
2035-12-05,2035,12,5,0.3688303,08
2035-12-06,2035,12,6,2.7663126,08
2035-12-07,2035,12,7,0.31697902,08
2035-12-08,2035,12,8,0.0012864256,08
2035-12-09,2035,12,9,23.158451,08
2035-12-10,2035,12,10,0.0033176003,08
2035-12-11,2035,12,11,7.049635e-05,08
2035-12-12,2035,12,12,2.2771612e-05,08
2035-12-13,2035,12,13,0.47661167,08
2035-12-14,2035,12,14,0.00044543823,08
2035-12-15,2035,12,15,0.00010838381,08
2035-12-16,2035,12,16,0.010814526,08
2035-12-17,2035,12,17,0.116420366,08
2035-12-18,2035,12,18,0.023681272,08
2035-12-19,2035,12,19,0.0042407243,08
2035-12-20,2035,12,20,6.332306e-05,08
2035-12-21,2035,12,21,0.00049814023,08
2035-12-22,2035,12,22,0.0014890521,08
2035-12-23,2035,12,23,0.07292344,08
2035-12-24,2035,12,24,0.3649516,08
2035-12-25,2035,12,25,5.6155515,08
2035-12-26,2035,12,26,3.8763792e-05,08
2035-12-27,2035,12,27,0.54586464,08
2035-12-28,2035,12,28,8.815584,08
2035-12-29,2035,12,29,0.051409524,08
2035-12-30,2035,12,30,30.269909,08
2036-01-01,2036,1,1,4.487337,08
2036-01-02,2036,1,2,1.2343706,08
2036-01-03,2036,1,3,2.2319093,08
2036-01-04,2036,1,4,0.9492477,08
2036-01-05,2036,1,5,18.498995,08
